timestamp,node_id,parent_node_id,rank,position_x,position_y,energy_consumption,rssi,dio_received,dio_transmitted,dao_received,dao_transmitted,app_packet_received,app_packet_transmitted,packet_loss_rate,neighbor_count,ipv6_address,attack_active,attack_type,is_attacker,node_attack_type,has_geolife,geolife_progress
1000,26,,,487.28,526.67,0.29,-32.2,44,2,0,0,0,4,0,14,2001:db8::c38d:28eb:c687:5097,false,none,false,none,true,3.68
1000,27,,,536.46,521.98,0.29,-47.2,41,5,0,0,0,3,0,14,2001:db8::10c3:c58a:c217:82f1,false,none,false,none,true,11.00
1000,28,,,557.02,531.62,0.27,-39,44,2,0,0,0,3,0,14,2001:db8::d0b3:8100:c6fc:ab27,false,none,false,none,true,0.51
1000,29,,,200.38,263.91,0.34,-45.5,38,4,0,0,0,7,0,14,2001:db8::786f:dbb7:becf:6d67,false,none,false,none,true,2.39
1000,30,40,3,270.29,400.96,0.23,-35.8,29,4,0,1,0,3,0,9,2001:db8::5fb8:34f1:6235:822e,false,none,false,none,true,2.00
1000,31,,,552.57,522.15,0.29,-59.8,43,3,0,0,0,4,0,14,2001:db8::8990:3526:c9e1:336c,false,none,false,none,true,9.09
1000,32,40,3,271.14,404.04,0.26,-37.5,29,4,0,2,0,4,0,9,2001:db8::2edd:9b0a:0a5d:bd9b,false,none,false,none,true,1.59
1000,33,,,555.16,521.51,0.3,-37.9,41,5,0,0,0,5,0,14,2001:db8::cc15:8b01:f34e:17a8,false,none,false,none,true,7.10
1000,34,,1,297.31,407.76,0.25,-52.3,23,3,2,2,3,4,0,8,2001:db8::c984:4556:9b0e:a28f,false,none,false,none,true,0.75
1000,35,,,550.11,524.4,0.26,-55.8,44,2,0,0,0,2,0,14,2001:db8::854f:ff02:112c:b027,false,none,false,none,true,7.14
1000,36,40,3,272.09,402.9,0.25,-40.2,31,2,0,0,0,4,0,9,2001:db8::db7a:08da:8afe:52c3,false,none,false,none,true,2.31
1000,37,,,559.37,529.93,0.29,-65.5,44,2,0,0,0,5,0,14,2001:db8::1515:6677:cabc:3e42,false,none,false,none,true,0.61
1000,38,,,561.65,528.79,0.29,-64.9,43,3,0,0,0,3,0,14,2001:db8::b0a7:0b97:eecf:8e4b,false,none,false,none,true,1.33
1000,39,,,562.96,528.42,0.3,-42,43,3,0,0,0,6,0,14,2001:db8::e938:aa1c:7df0:b033,false,none,false,none,true,5.12
1000,40,34,2,278.06,401.85,0.41,-37.1,30,2,10,2,32,3,0,9,2001:db8::02bb:6e3c:74dc:c5ad,false,none,false,none,true,0.51
1000,41,,,536.41,522.15,0.33,-36.3,39,7,0,0,0,4,0,14,2001:db8::0fd6:9da9:57d4:8295,false,none,false,none,true,6.79
1000,42,40,3,270.23,403.05,0.29,-36.7,28,5,0,2,0,4,0,9,2001:db8::8966:336e:f30d:b0c1,false,none,false,none,true,2.28
1000,43,,,461.83,144.72,0.23,-68.6,16,4,0,0,0,5,0,4,2001:db8::fb56:a2d3:14f1:81ac,false,none,false,none,false,0
1000,44,,,183.07,306.07,0.28,-34.5,35,4,0,0,0,5,0,13,2001:db8::fba3:5c64:dff5:79b6,false,none,false,none,false,0
1000,45,,,677.13,329.77,0.19,-59.5,0,4,0,0,0,5,100,0,2001:db8::cc0f:3784:8428:e702,false,none,false,none,false,0
1000,46,40,3,190.71,448.83,0.3,-45.1,26,4,0,1,0,7,0,8,2001:db8::9340:3f44:1647:ccaa,false,none,false,none,false,0
1000,47,,,233.57,200.73,0.29,-31.7,35,3,0,0,0,5,0,13,2001:db8::3d38:bbb8:d4ab:b102,false,none,false,none,false,0
1000,48,,,825.75,67.3,0.22,-34.7,0,6,0,0,0,4,100,0,2001:db8::8183:8b83:d428:0602,false,none,false,none,false,0
1000,49,,,328.78,543.02,0.21,-35.7,0,5,0,0,0,6,100,0,2001:db8::12c3:decb:91c0:1793,false,none,false,none,false,0
2000,0,,0,454,300,0.65,-48.2,0,6,8,0,13,12,0,0,2001:db8::ee4c:f61d:97c8:daff,false,none,false,none,false,0
2000,1,,,194.63,266.74,0.86,-51.8,87,3,0,0,0,9,0,14,2001:db8::5593:e203:8f7e:7989,false,none,false,none,true,0.56
2000,2,,,199.14,265.78,0.9,-55.9,84,6,0,0,0,9,0,14,2001:db8::4f88:a452:217a:4b0e,false,none,false,none,true,1.22
