timestamp,node_id,parent_node_id,rank,position_x,position_y,energy_consumption,rssi,dio_received,dio_transmitted,dao_received,dao_transmitted,app_packet_received,app_packet_transmitted,packet_loss_rate,neighbor_count,ipv6_address,attack_active,attack_type,is_attacker,node_attack_type,has_geolife,geolife_progress
3000,4,,,58.08,120.52,1.21,-55.8,45,10,0,0,0,13,0,6,2001:db8::df00:248a:b119:5aea,false,none,false,none,true,27.19
3000,5,,,86.39,251.21,2.17,-56,161,11,0,0,0,14,0,19,2001:db8::67d4:3231:9d38:b5e7,false,none,false,none,true,38.46
3000,6,,,87.7,247.02,1.97,-35.6,162,12,0,0,0,11,0,19,2001:db8::f59a:620e:84d3:9e2e,false,none,false,none,true,6.67
3000,7,,,86.5,248.05,2.23,-32.5,158,15,0,0,0,18,0,18,2001:db8::fa92:8ae2:cfb1:1054,false,none,false,none,true,72.22
3000,8,,,87.53,245.85,1.91,-38.2,160,9,0,0,0,11,0,19,2001:db8::f22d:bbfc:048c:f1b4,false,none,false,none,true,11.11
3000,9,,,87.07,246.76,2.14,-59.1,167,8,0,0,0,15,0,19,2001:db8::9231:171e:6647:7566,false,none,false,none,true,10.00
3000,10,,,87.65,246.18,2.06,-34.9,161,12,0,0,0,11,0,19,2001:db8::e5d6:7876:ae9c:3675,false,none,false,none,true,93.75
3000,11,,,82.66,249.21,2.02,-62.6,161,11,0,0,0,10,0,18,2001:db8::a21b:0d14:52e6:9d41,false,none,false,none,true,58.33
3000,12,,,59.27,250.45,1.95,-69.6,156,10,0,0,0,12,0,16,2001:db8::4bc3:f083:4dbc:b4bd,false,none,false,none,true,46.97
3000,13,,,78.65,254.51,1.98,-33.2,161,7,0,0,0,10,0,18,2001:db8::55ce:626e:c7b6:c49e,false,none,false,none,true,38.46
3000,14,,,83.58,250.18,2.18,-43.4,168,8,0,0,0,13,0,18,2001:db8::ca7b:e02c:5c54:c366,false,none,false,none,true,79.49
3000,15,,,87.07,246.56,1.91,-31.8,167,8,0,0,0,6,0,19,2001:db8::a031:24b6:0980:543e,false,none,false,none,true,21.43
3000,16,,,82.72,255.54,2,-53.7,163,9,0,0,0,10,0,18,2001:db8::5f04:1cfa:ffb8:ae30,false,none,false,none,true,17.51
3000,17,,,84.67,250.5,2,-39.8,165,7,0,0,0,10,0,18,2001:db8::27ba:19aa:1be2:8ab0,false,none,false,none,true,58.33
3000,18,,,344.08,468.51,1.27,-44.9,19,11,0,0,0,16,29.6,2,2001:db8::32f3:1980:8956:4e37,false,none,false,none,false,0
3000,19,,,631.1,176.83,1.1,-65.8,40,7,0,0,0,10,0,4,2001:db8::8f3d:70b1:2bb0:4e6c,false,none,false,none,false,0
3000,20,,,189.67,81.68,0.95,-45.4,27,10,0,0,0,13,0,3,2001:db8::84fb:16b7:9211:afb1,false,none,false,none,false,0
3000,21,,,389.86,409.62,1.06,-34.2,11,10,0,0,0,17,59.3,1,2001:db8::bdf7:39b0:1379:a9d6,false,none,false,none,false,0
3000,22,,,233.98,206.97,1.29,-50.5,37,10,0,0,0,16,0,4,2001:db8::58d8:7477:125f:e303,false,none,false,none,false,0
3000,23,,1,544.93,322.2,1.67,-46.4,29,7,25,7,44,13,0,3,2001:db8::cf53:d144:09b9:1885,false,none,false,none,false,0
3000,24,48,,757.96,520.93,1.18,-47.5,28,11,0,5,0,13,3.4,3,2001:db8::0898:4587:f528:1539,false,none,false,none,false,0
3000,25,23,2,565.62,435.61,1.22,-49.1,21,13,0,9,0,17,46.2,2,2001:db8::46d2:5b07:30da:fb30,false,none,false,none,false,0
3000,26,48,,696.78,536.68,0.75,-47.7,11,8,0,5,0,7,45,1,2001:db8::bc1a:bf23:9500:0275,false,none,false,none,false,0
3000,27,23,2,623,357.1,1.48,-39.4,40,13,9,10,11,13,0,4,2001:db8::67b1:2cba:512d:1c5e,false,none,false,none,false,0
3000,28,,,830.87,94.91,0.74,-41.9,0,8,0,0,0,12,100,0,2001:db8::64a7:2f5d:9077:e179,false,none,false,none,false,0
3000,29,,,105.15,197.37,2.19,-51.3,187,6,0,0,0,9,0,20,2001:db8::2a79:7a7f:dff1:78a8,false,none,false,none,false,0
3000,30,,,549.36,140.53,1.18,-57.2,27,7,0,0,0,13,0,3,2001:db8::4b4e:af4f:458e:8e63,false,none,false,none,false,0
